"","sub","ses","run","task","trialindex","IV_cuelevel","IV_stimintensity","RATING_expectation","RATING_outcome"
"14080",89,4,2,"cognitive",6,"high_cue","med_stim",43.8639719603119,68.3691131634821
"14081",89,4,2,"cognitive",7,"low_cue","high_stim",6.66961984231233,11.1738382418147
"14082",89,4,2,"cognitive",8,"high_cue","low_stim",56.1187348093854,29.7448812969422
"14083",89,4,2,"cognitive",9,"low_cue","low_stim",29.2328174575243,51.3762268226134
"14084",89,4,2,"cognitive",10,"high_cue","med_stim",48.5035316447845,56.1187348093854
"14085",89,4,2,"cognitive",11,"low_cue","med_stim",52.0239656961566,47.145524354897
"14086",89,4,2,"cognitive",12,"low_cue","low_stim",17.7097245238628,26.565051177078
"14087",89,4,4,"cognitive",1,"high_cue","med_stim",35.1621490339668,36.5014411205063
"14088",89,4,4,"cognitive",2,"high_cue","high_stim",39.3055692822446,39.9240118114389
"14089",89,4,4,"cognitive",3,"low_cue","high_stim",39.0938588862295,64.1588641922871
"14090",89,4,4,"cognitive",4,"high_cue","low_stim",48.7240579727483,58.4830600274053
"14091",89,4,4,"cognitive",5,"high_cue","med_stim",51.7003113249664,60.6547838267051
"14092",89,4,4,"cognitive",6,"low_cue","low_stim",44.3452195977323,43.036342465948
"14093",89,4,4,"cognitive",7,"low_cue","med_stim",24.9196643698324,40.6012946450045
"14094",89,4,4,"cognitive",8,"low_cue","med_stim",31.5618118416494,46.7950067373364
"14095",89,4,4,"cognitive",9,"high_cue","high_stim",50.6594818401625,29.8590161649231
"14096",89,4,4,"cognitive",10,"low_cue","low_stim",25.2896600996396,23.6973442225171
"14097",89,4,4,"cognitive",11,"high_cue","low_stim",28.3163549432722,32.2245330172405
"14098",89,4,4,"cognitive",12,"low_cue","high_stim",29.3452161732949,22.6198649480404
"14099",90,1,1,"cognitive",1,"high_cue","low_stim",NA,64.0521146779984
"14100",90,1,1,"cognitive",2,"low_cue","high_stim",NA,19.9037495373078
"14101",90,1,1,"cognitive",3,"high_cue","med_stim",NA,61.9688321287484
"14102",90,1,1,"cognitive",4,"low_cue","med_stim",NA,29.0322839679456
"14103",90,1,1,"cognitive",5,"low_cue","high_stim",NA,37.6688846137141
"14104",90,1,1,"cognitive",6,"high_cue","high_stim",NA,77.5209281980724
"14105",90,1,1,"cognitive",7,"low_cue","low_stim",NA,18.9432630612515
"14106",90,1,1,"cognitive",8,"low_cue","low_stim",NA,31.0475222319151
"14107",90,1,1,"cognitive",9,"high_cue","low_stim",NA,49.2484545293613
"14108",90,1,1,"cognitive",10,"high_cue","med_stim",NA,18.2170951978248
"14109",90,1,1,"cognitive",11,"high_cue","high_stim",NA,62.8188889145228
"14110",90,1,5,"cognitive",1,"high_cue","high_stim",26.1543357783129,44.1449026037333
"14111",90,1,5,"cognitive",2,"low_cue","high_stim",16.7652025082104,16.260204708312
"14112",90,1,5,"cognitive",3,"low_cue","high_stim",9.46232220802562,59.6277136423551
"14113",90,1,5,"cognitive",4,"high_cue","high_stim",48.5763343749974,45.1623105559367
"14114",90,1,5,"cognitive",5,"low_cue","low_stim",14.7083038996827,42.2428433673439
"14115",90,1,5,"cognitive",6,"high_cue","low_stim",53.4985588794937,11.0848912922423
"14116",90,1,5,"cognitive",7,"low_cue","med_stim",17.6300802188191,38.480198248343
"14117",90,1,5,"cognitive",8,"high_cue","med_stim",56.6289479942471,18.434948822922
"14118",90,1,5,"cognitive",9,"high_cue","med_stim",41.3826668631178,47.6025622024998
"14119",90,1,5,"cognitive",10,"low_cue","med_stim",28.2374455381673,29.3452161732949
"14120",90,1,5,"cognitive",11,"high_cue","low_stim",41.3618134221353,28.0178935464546
"14121",90,1,5,"cognitive",12,"low_cue","low_stim",10.859503235322,8.65755147716588
"14122",90,3,2,"cognitive",1,"low_cue","med_stim",8.74616226255521,29.3452161732949
"14123",90,3,2,"cognitive",2,"low_cue","low_stim",17.453694132294,40.7272192323908
"14124",90,3,2,"cognitive",3,"low_cue","high_stim",36.2161844375993,35.4839797950318
"14125",90,3,2,"cognitive",4,"high_cue","low_stim",56.7550627596995,35.2175929681927
"14126",90,3,2,"cognitive",5,"high_cue","med_stim",50.3709946955357,40.7755967829162
"14127",90,3,2,"cognitive",6,"high_cue","high_stim",43.3727166776064,29.5454437848755
"14128",90,3,2,"cognitive",7,"high_cue","low_stim",37.9760343038434,9.6887865603668
"14129",90,3,2,"cognitive",8,"low_cue","high_stim",18.5086885241816,29.0546040990771
"14130",90,3,2,"cognitive",9,"high_cue","high_stim",32.3998401739193,48.4238712449307
"14131",90,3,2,"cognitive",10,"low_cue","med_stim",10.859503235322,47.8209885935155
"14132",90,3,2,"cognitive",11,"high_cue","med_stim",60.8558013226386,41.4032829223715
"14133",90,3,2,"cognitive",12,"low_cue","low_stim",10.2633428327706,15.051219992591
"14134",90,3,5,"cognitive",1,"high_cue","low_stim",28.8426601354121,45.1651170631111
"14135",90,3,5,"cognitive",2,"high_cue","low_stim",67.4690207695346,16.9847325319886
"14136",90,3,5,"cognitive",3,"high_cue","med_stim",43.3634229583833,18.7257878452726
"14137",90,3,5,"cognitive",4,"low_cue","med_stim",13.2010871757056,21.5863362491017
"14138",90,3,5,"cognitive",5,"high_cue","high_stim",39.8654725649655,55.2168796297267
"14139",90,3,5,"cognitive",6,"low_cue","high_stim",32.6658945301573,64.5976186812292
"14140",90,3,5,"cognitive",7,"high_cue","high_stim",45.1623105559367,32.2245330172405
"14141",90,3,5,"cognitive",8,"high_cue","med_stim",49.5480424091254,45.3274008908444
"14142",90,3,5,"cognitive",9,"low_cue","low_stim",39.9527850013886,12.9773953378174
"14143",90,3,5,"cognitive",10,"low_cue","high_stim",7.70228426626623,44.6744593013407
"14144",90,3,5,"cognitive",11,"low_cue","low_stim",17.7097245238628,41.0548137709624
"14145",90,3,5,"cognitive",12,"low_cue","med_stim",4.85961443097241,24.9196643698324
"14146",90,4,1,"cognitive",1,"low_cue","low_stim",22.3673828199171,37.8346912670841
"14147",90,4,1,"cognitive",2,"low_cue","med_stim",44.5103044068708,42.227157522404
"14148",90,4,1,"cognitive",3,"low_cue","low_stim",31.5169399725947,26.565051177078
"14149",90,4,1,"cognitive",4,"low_cue","high_stim",18.3588588550202,39.3553777942139
"14150",90,4,1,"cognitive",5,"high_cue","med_stim",38.5504652961577,30.3080394727651
"14151",90,4,1,"cognitive",6,"high_cue","high_stim",53.4572362027714,25.8411358077129
"14152",90,4,1,"cognitive",7,"high_cue","med_stim",42.5529513576764,47.1090897372578
"14153",90,4,1,"cognitive",8,"high_cue","low_stim",47.4332010547372,26.462186333354
"14154",90,4,1,"cognitive",9,"high_cue","low_stim",45,33.5627437810924
"14155",90,4,1,"cognitive",10,"high_cue","high_stim",49.5739212599009,46.784843324319
"14156",90,4,1,"cognitive",11,"low_cue","med_stim",32.8475432652394,22.8670562997727
"14157",90,4,1,"cognitive",12,"low_cue","high_stim",54.9702976105488,39.9319818733948
"14158",90,4,6,"cognitive",1,"low_cue","high_stim",18.434948822922,32.7352262721076
"14159",90,4,6,"cognitive",2,"high_cue","med_stim",75.796062046486,39.4515337062819
"14160",90,4,6,"cognitive",3,"low_cue","low_stim",28.2374455381673,44.8367646025811
"14161",90,4,6,"cognitive",4,"low_cue","low_stim",25.8411358077129,25.4234385529055
"14162",90,4,6,"cognitive",5,"high_cue","low_stim",37.1910075397043,66.8316128465025
"14163",90,4,6,"cognitive",6,"high_cue","med_stim",39.2403662643365,71.7829048021751
"14164",90,4,6,"cognitive",7,"high_cue","low_stim",47.4470486423236,49.2973866639417
"14165",90,4,6,"cognitive",8,"low_cue","high_stim",26.7711502144621,35.4839797950318
"14166",90,4,6,"cognitive",9,"low_cue","med_stim",27.9215283451262,50.8726282810668
"14167",90,4,6,"cognitive",10,"low_cue","med_stim",23.5631398647748,70.7581217219756
"14168",90,4,6,"cognitive",11,"high_cue","high_stim",29.5723907608144,18.434948822922
"14169",90,4,6,"cognitive",12,"high_cue","high_stim",48.0809358865731,56.7550627596995
"14170",91,1,1,"cognitive",1,"high_cue","high_stim",49.5480424091254,77.1957339347132
"14171",91,1,1,"cognitive",2,"low_cue","high_stim",70.8305301428232,59.995079129176
"14172",91,1,1,"cognitive",3,"low_cue","high_stim",72.6883538911534,52.9893267663969
"14173",91,1,1,"cognitive",4,"high_cue","high_stim",70.1148348861446,63.434948822922
"14174",91,1,1,"cognitive",5,"low_cue","low_stim",NA,41.2295126654891
"14175",91,1,1,"cognitive",6,"high_cue","low_stim",65.5366031505933,69.0944306630845
"14176",91,1,1,"cognitive",7,"high_cue","med_stim",57.9692534560287,51.8960841946535
"14177",91,1,1,"cognitive",8,"high_cue","med_stim",63.332268324401,63.2288497855379
"14178",91,1,1,"cognitive",9,"low_cue","med_stim",60.4545562151245,54.1301764822787
"14179",91,1,1,"cognitive",10,"low_cue","low_stim",51.519801751657,55.1590559958468
"14180",91,1,6,"cognitive",1,"high_cue","med_stim",74.0546040990772,51.2674814048493
"14181",91,1,6,"cognitive",2,"low_cue","med_stim",18.2142986447466,20.7722546820458
"14182",91,1,6,"cognitive",3,"high_cue","low_stim",56.8214883406073,37.3300948138227
"14183",91,1,6,"cognitive",4,"low_cue","med_stim",32.9640078044469,28.2074908790153
"14184",91,1,6,"cognitive",5,"high_cue","high_stim",56.8290193315619,16.2323506611562
"14185",91,1,6,"cognitive",6,"low_cue","low_stim",45,4.41651566822763
"14186",91,1,6,"cognitive",7,"low_cue","high_stim",NA,16.5632038576333
"14187",91,1,6,"cognitive",8,"high_cue","med_stim",38.6598082540901,18.7372984148987
"14188",91,1,6,"cognitive",9,"high_cue","low_stim",25.4336837463955,15.722580103838
"14189",91,1,6,"cognitive",10,"low_cue","high_stim",NA,36.869897645844
"14190",91,1,6,"cognitive",11,"high_cue","high_stim",53.8492584707011,63.332268324401
"14191",91,1,6,"cognitive",12,"low_cue","low_stim",36.2161844375993,31.9563076059409
"14192",91,3,3,"cognitive",1,"high_cue","med_stim",67.6326171800829,35.0297023894512
"14193",91,3,3,"cognitive",2,"high_cue","low_stim",67.8972631215466,6.46745892779152
"14194",91,3,3,"cognitive",3,"low_cue","med_stim",30.3722863576449,32.2245330172405
"14195",91,3,3,"cognitive",4,"high_cue","high_stim",59.3935929684905,49.2484545293613
"14196",91,3,3,"cognitive",5,"low_cue","high_stim",15.3762512488262,52.187047121685
"14197",91,3,3,"cognitive",6,"high_cue","med_stim",58.9967018734359,37.1466866980218
"14198",91,3,3,"cognitive",7,"high_cue","low_stim",50.3709946955357,84.4502205767813
"14199",91,3,3,"cognitive",8,"low_cue","high_stim",19.2357271422572,22.6552327086798
"14200",91,3,3,"cognitive",9,"low_cue","low_stim",27.9466852312991,20.9055693369155
"14201",91,3,3,"cognitive",10,"low_cue","low_stim",13.8640121845485,8.29241291009267
"14202",91,3,3,"cognitive",11,"low_cue","med_stim",36.6861106915455,34.5203830122378
"14203",91,3,6,"cognitive",1,"high_cue","high_stim",NA,95.4170221138566
"14204",91,3,6,"cognitive",2,"low_cue","med_stim",NA,25.2256456981242
"14205",91,3,6,"cognitive",3,"low_cue","low_stim",38.3375228934037,24.7107994622302
"14206",91,3,6,"cognitive",4,"low_cue","high_stim",NA,30.9239954145749
"14207",91,3,6,"cognitive",5,"low_cue","low_stim",NA,31.0817298303779
"14208",91,3,6,"cognitive",6,"high_cue","high_stim",52.0239656961566,87.2408923413797
"14209",91,4,3,"cognitive",1,"high_cue","med_stim",42.3974377975002,32.0307465439713
"14210",91,4,3,"cognitive",2,"low_cue","low_stim",36.6388675289486,25.3241814019472
"14211",91,4,3,"cognitive",3,"high_cue","low_stim",56.4372562189076,23.7748653160852
"14212",91,4,3,"cognitive",4,"high_cue","high_stim",38.7682543949599,62.813319187748
"14213",91,4,3,"cognitive",5,"high_cue","low_stim",51.6624771065963,15.59796158466
"14214",91,4,3,"cognitive",6,"high_cue","med_stim",19.0256060375687,52.4873881971436
"14215",91,4,3,"cognitive",7,"low_cue","high_stim",14.9314171781376,51.8164244701274
"14216",91,4,3,"cognitive",8,"low_cue","med_stim",18.9432630612515,24.9047688080952
"14217",91,4,3,"cognitive",9,"high_cue","high_stim",114.641661999558,5.54977942321874
"14218",91,4,3,"cognitive",10,"low_cue","med_stim",16.260204708312,5.04916646758286
"14219",91,4,3,"cognitive",11,"low_cue","low_stim",11.3099324740202,24.2702732593095
"14220",91,4,3,"cognitive",12,"low_cue","high_stim",37.1466866980218,31.0817298303779
"14221",91,4,4,"cognitive",1,"high_cue","med_stim",69.6933062117892,13.5316948511641
"14222",91,4,4,"cognitive",2,"high_cue","high_stim",52.4873881971436,25.7256126433657
"14223",91,4,4,"cognitive",3,"low_cue","high_stim",10.3262095473857,28.5187277886708
"14224",91,4,4,"cognitive",4,"high_cue","low_stim",34.7096845427188,54.0065394724413
"14225",91,4,4,"cognitive",5,"high_cue","med_stim",37.9359582071996,21.4171663529417
"14226",91,4,4,"cognitive",6,"low_cue","low_stim",30.5702477502442,35.5376777919744
"14227",91,4,4,"cognitive",7,"low_cue","med_stim",27.7255804247267,43.5395174881564
"14228",91,4,4,"cognitive",8,"high_cue","high_stim",NA,28.7203267978695
"14229",92,1,1,"cognitive",1,"high_cue","low_stim",NA,73.4367961423667
"14230",92,1,1,"cognitive",2,"low_cue","low_stim",NA,6.08233669328205
"14231",92,1,1,"cognitive",3,"low_cue","med_stim",18.7295260705894,9.9546069435557
"14232",92,1,1,"cognitive",4,"low_cue","high_stim",4.41651566822763,10.4914770123316
"14233",92,1,1,"cognitive",5,"high_cue","high_stim",97.5634958970672,59.3126510111384
"14234",92,1,1,"cognitive",6,"high_cue","low_stim",81.2538377374448,27.9339912435103
"14235",92,1,1,"cognitive",7,"high_cue","high_stim",50.2239475962684,58.7878529163268
"14236",92,1,1,"cognitive",8,"low_cue","low_stim",4.84011248884704,9.2726017772003
"14237",92,1,1,"cognitive",9,"low_cue","med_stim",3.67660188678891,35.5376777919744
"14238",92,1,1,"cognitive",10,"low_cue","high_stim",4.38103783180802,19.6692676640171
"14239",92,1,5,"cognitive",1,"low_cue","low_stim",33.6258346162155,4.70509697726624
"14240",92,1,5,"cognitive",2,"low_cue","med_stim",24.9196643698324,25.6410058243053
"14241",92,1,5,"cognitive",3,"low_cue","high_stim",2.30906278902568,15.0940628250366
"14242",92,1,5,"cognitive",4,"low_cue","high_stim",2.0700306530411,24.1022345011611
"14243",92,1,5,"cognitive",5,"low_cue","low_stim",0,10.9029448317519
"14244",92,1,5,"cognitive",6,"high_cue","high_stim",74.6845488030815,45.1623105559367
"14245",92,1,5,"cognitive",7,"high_cue","high_stim",60.5415952133349,72.7282574223191
"14246",92,1,5,"cognitive",8,"high_cue","low_stim",47.9273479917409,25.1278241807561
"14247",92,1,5,"cognitive",9,"low_cue","med_stim",3.69138598645128,32.029785156997
"14248",92,3,2,"cognitive",1,"low_cue","med_stim",56.4372562189076,60.4545562151245
"14249",92,3,2,"cognitive",2,"low_cue","high_stim",58.2691153775508,33.8812651906146
"14250",92,3,2,"cognitive",3,"high_cue","low_stim",NA,59.8264799703557
"14251",92,3,2,"cognitive",4,"high_cue","med_stim",95.5275401516562,78.7811577187312
"14252",92,3,2,"cognitive",5,"high_cue","high_stim",85.4077879890802,102.479071801928
"14253",92,3,2,"cognitive",6,"low_cue","low_stim",41.0995062576181,42.2428433673439
"14254",92,3,2,"cognitive",7,"high_cue","high_stim",100.140793146113,66.5290068818391
"14255",92,3,2,"cognitive",8,"high_cue","low_stim",93.9056991370721,34.8981235610295
"14256",92,3,2,"cognitive",9,"high_cue","med_stim",99.5384627339861,69.0944306630845
"14257",92,3,4,"cognitive",1,"low_cue","med_stim",31.637793430058,38.480198248343
"14258",92,3,4,"cognitive",2,"low_cue","low_stim",4.16803297674749,7.60983715755195
"14259",92,3,4,"cognitive",3,"low_cue","high_stim",52.4873881971436,24.9196643698324
"14260",92,3,4,"cognitive",4,"high_cue","med_stim",100.181320006514,52.3311153862859
"14261",92,3,4,"cognitive",5,"high_cue","high_stim",80.8821372462042,93.9056991370721
"14262",92,3,4,"cognitive",6,"high_cue","low_stim",34.3903144087126,39.7760524037316
"14263",92,3,4,"cognitive",7,"low_cue","high_stim",26.1543357783129,61.0576084082825
"14264",92,3,4,"cognitive",8,"high_cue","high_stim",NA,55.9283901926058
"14265",92,3,4,"cognitive",9,"low_cue","med_stim",37.7939429986167,66.4100098292567
"14266",92,3,4,"cognitive",10,"high_cue","med_stim",78.194207699411,31.440548129466
"14267",92,3,4,"cognitive",11,"low_cue","low_stim",37.1066557177511,54.1098206765782
"14268",92,4,2,"cognitive",1,"high_cue","low_stim",82.5284408234076,63.8456642216871
"14269",92,4,2,"cognitive",2,"high_cue","low_stim",37.0078486943146,32.5417535599951
"14270",92,4,2,"cognitive",3,"high_cue","high_stim",71.8581216621043,82.8749836510982
"14271",92,4,2,"cognitive",4,"low_cue","low_stim",8.29241291009267,87.0113675447706
"14272",92,4,2,"cognitive",5,"low_cue","high_stim",85.5834843317724,25.7332289777082
"14273",92,4,2,"cognitive",6,"low_cue","low_stim",NA,24.5972541591229
"14274",92,4,2,"cognitive",7,"high_cue","high_stim",55.7995158697315,102.528807709152
"14275",92,4,2,"cognitive",8,"low_cue","high_stim",6.46745892779152,54.4352320069648
"14276",92,4,2,"cognitive",9,"high_cue","med_stim",60.1111597609858,94.5922120109198
"14277",92,4,2,"cognitive",10,"high_cue","med_stim",59.1947376127909,58.6030877514096
"14278",92,4,5,"cognitive",1,"low_cue","high_stim",38.2614242983919,29.973948660236
"14279",92,4,5,"cognitive",2,"low_cue","low_stim",43.3727166776064,34.2004841302685
"14280",92,4,5,"cognitive",3,"low_cue","low_stim",1.15036306132966,8.06514118072924
"14281",92,4,5,"cognitive",4,"high_cue","low_stim",60.6295955897806,85.8487147335783
"14282",92,4,5,"cognitive",5,"high_cue","med_stim",97.3818184219199,105.722580103838
"14283",92,4,5,"cognitive",6,"high_cue","low_stim",119.744881296942,121.39691224859
"14284",92,4,5,"cognitive",7,"low_cue","high_stim",8.8164422389766,70.3307323359829
"14285",92,4,5,"cognitive",8,"low_cue","med_stim",22.4427533652944,30.5702477502442
"14286",92,4,5,"cognitive",9,"high_cue","high_stim",114.919664369832,16.9470812940942
"14287",92,4,5,"cognitive",10,"high_cue","high_stim",27.4907552097423,22.8905516562483
"14288",93,1,1,"cognitive",1,"high_cue","med_stim",51.2674814048493,55.1018764389705
"14289",93,1,1,"cognitive",2,"low_cue","high_stim",8.36588612403259,28.7203267978695
"14290",93,1,1,"cognitive",3,"low_cue","low_stim",27.6943915931417,26.3600582073531
"14291",93,1,1,"cognitive",4,"high_cue","high_stim",35.5376777919744,35.3503498949626
"14292",93,1,1,"cognitive",5,"high_cue","low_stim",29.5454437848755,34.8981235610295
"14293",93,1,1,"cognitive",6,"high_cue","low_stim",46.0230301886678,33.8812651906146
"14294",93,1,1,"cognitive",7,"low_cue","med_stim",9.65497709565619,22.3171865170661
"14295",93,1,5,"cognitive",1,"high_cue","low_stim",63.7440957122987,52.5729486405434
"14296",93,1,5,"cognitive",2,"low_cue","med_stim",56.7550627596995,65.8977654988389
"14297",93,1,5,"cognitive",3,"high_cue","high_stim",64.3589941756947,55.8608146216373
"14298",93,1,5,"cognitive",4,"low_cue","high_stim",56.7550627596995,60.1409838350769
"14299",93,1,5,"cognitive",5,"high_cue","low_stim",61.9951426119564,44.0234619642384
"14300",93,1,5,"cognitive",6,"high_cue","med_stim",63.6417918936993,56.8214883406073
"14301",93,1,5,"cognitive",7,"low_cue","high_stim",57.5815500503569,47.9780206519498
"14302",93,1,5,"cognitive",8,"high_cue","med_stim",63.0197692817771,52.0239656961566
"14303",93,1,5,"cognitive",9,"low_cue","low_stim",50.6944307177554,61.4812722113292
"14304",93,1,5,"cognitive",10,"low_cue","low_stim",62.8188889145228,43.6980473274211
"14305",93,1,5,"cognitive",11,"high_cue","high_stim",75.1277879462441,57.3341054698427
