sub	ses	run	runtype	trial_index	cue	stimulusintensity	singletrial_fname	expectrating	expectlabel	outcomerating	outcomelabel	expectrating_impute	expectlabel_impute	outcomerating_impute	outcomelabel_impute	expectrating_RT	expectrating_RTimpute	outcomerating_RT	outcomerating_RTimpute	pain_stimulus_delivery_success
sub-0095	ses-03	run-05	pain	3	high_cue	high_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz	59.43	Strong	58.6	Strong	59.43	Strong	58.6	Strong	1.96	1.51	2.43	2.02	success
sub-0095	ses-03	run-05	pain	4	low_cue	med_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz	65.59	Very Strong	50.19	Strong	65.59	Very Strong	50.19	Strong	1.78	1.29	2.34	1.52	success
sub-0095	ses-03	run-05	pain	5	high_cue	low_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz	54.97	Strong	26.77	Moderate	54.97	Strong	26.77	Moderate	2.45	1.73	1.72	1.08	success
sub-0095	ses-03	run-05	pain	6	low_cue	high_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz	46.14	Strong	70.11	Very Strong	46.14	Strong	70.11	Very Strong	2.04	1.57	2.0	1.52	success
sub-0095	ses-03	run-05	pain	7	low_cue	low_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz	46.55	Strong	48.9	Strong	46.55	Strong	48.9	Strong	1.79	1.14	2.0	1.52	success
sub-0095	ses-03	run-05	pain	8	high_cue	med_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz	59.83	Strong	68.85	Very Strong	59.83	Strong	68.85	Very Strong	2.23	1.75	1.74	1.24	success
sub-0095	ses-03	run-05	pain	9	low_cue	high_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz	54.78	Strong	73.68	Very Strong	54.78	Strong	73.68	Very Strong	2.44	2.0	2.58	2.12	success
sub-0095	ses-03	run-05	pain	10	high_cue	med_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-med.nii.gz	63.54	Strong	49.4	Strong	63.54	Strong	49.4	Strong	2.59	1.69	1.82	1.17	success
sub-0095	ses-03	run-05	pain	11	low_cue	low_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz	44.02	Strong	26.36	Moderate	44.02	Strong	26.36	Moderate	2.6	2.03	2.49	1.95	success
sub-0095	ses-03	run-05	pain	12	high_cue	high_stim	sub-0095_ses-03_run-05_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz	36.04	Strong	41.71	Strong	36.04	Strong	41.71	Strong	2.45	1.85	2.17	1.7	success
sub-0095	ses-03	run-06	cognitive	1	low_cue	med_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz	12.98	Moderate	43.2	Strong	12.98	Moderate	43.2	Strong	1.72	1.32	2.34	1.89	n/a
sub-0095	ses-03	run-06	cognitive	2	low_cue	high_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz	24.71	Moderate	39.31	Strong	24.71	Moderate	39.31	Strong	1.72	1.29	2.13	1.23	n/a
sub-0095	ses-03	run-06	cognitive	3	high_cue	low_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz	29.26	Strong	37.01	Strong	29.26	Strong	37.01	Strong	1.68	1.28	2.85	1.99	n/a
sub-0095	ses-03	run-06	cognitive	4	high_cue	med_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz	47.62	Strong	40.65	Strong	47.62	Strong	40.65	Strong	2.0	1.28	1.54	1.07	n/a
sub-0095	ses-03	run-06	cognitive	5	high_cue	high_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz	42.89	Strong	30.17	Strong	42.89	Strong	30.17	Strong	2.15	1.33	2.21	1.52	n/a
sub-0095	ses-03	run-06	cognitive	6	low_cue	high_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz	29.14	Strong	36.69	Strong	29.14	Strong	36.69	Strong	2.07	1.19	2.15	1.05	n/a
sub-0095	ses-03	run-06	cognitive	7	low_cue	low_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz	28.85	Moderate	16.32	Moderate	28.85	Moderate	16.32	Moderate	1.81	1.28	2.37	1.75	n/a
sub-0095	ses-03	run-06	cognitive	8	high_cue	high_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz	46.95	Strong	43.69	Strong	46.95	Strong	43.69	Strong	2.05	1.8	1.99	1.11	n/a
sub-0095	ses-03	run-06	cognitive	9	high_cue	low_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz	30.29	Strong	21.93	Moderate	30.29	Strong	21.93	Moderate	2.32	1.66	3.33	2.62	n/a
sub-0095	ses-03	run-06	cognitive	10	low_cue	med_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz	22.66	Moderate	30.92	Strong	22.66	Moderate	30.92	Strong	1.94	1.49	2.25	1.43	n/a
sub-0095	ses-03	run-06	cognitive	11	low_cue	low_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz	15.15	Moderate	23.89	Moderate	15.15	Moderate	23.89	Moderate	1.88	1.45	2.74	1.95	n/a
sub-0095	ses-03	run-06	cognitive	12	high_cue	med_stim	sub-0095_ses-03_run-06_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz	49.55	Strong	9.95	Weak	49.55	Strong	9.95	Weak	2.23	1.52	2.37	1.6	n/a
sub-0095	ses-04	run-01	pain	1	high_cue	med_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz	50.05	Strong	55.1	Strong	50.05	Strong	55.1	Strong	2.19	1.88	2.29	1.69	success
sub-0095	ses-04	run-01	pain	2	low_cue	low_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz	38.34	Strong	8.07	Weak	38.34	Strong	8.07	Weak	2.2	1.85	1.89	1.44	success
sub-0095	ses-04	run-01	pain	3	high_cue	low_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz	34.84	Strong	26.88	Moderate	34.84	Strong	26.88	Moderate	1.62	1.25	2.3	1.47	success
sub-0095	ses-04	run-01	pain	4	high_cue	high_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz	71.78	Very Strong	76.97	Very Strong	71.78	Very Strong	76.97	Very Strong	2.04	1.6	3.63	2.87	success
sub-0095	ses-04	run-01	pain	5	high_cue	low_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz	21.84	Moderate	11.36	Moderate	21.84	Moderate	11.36	Moderate	1.47	1.0	2.07	1.47	success
sub-0095	ses-04	run-01	pain	6	high_cue	med_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz	47.32	Strong	63.85	Strong	47.32	Strong	63.85	Strong	1.8	1.43	2.19	1.54	success
sub-0095	ses-04	run-01	pain	7	low_cue	high_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz	18.87	Moderate	53.31	Strong	18.87	Moderate	53.31	Strong	1.64	1.24	2.05	1.53	success
sub-0095	ses-04	run-01	pain	8	low_cue	med_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz	25.23	Moderate	39.42	Strong	25.23	Moderate	39.42	Strong	1.92	1.47	2.08	1.32	success
sub-0095	ses-04	run-01	pain	9	high_cue	high_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz	30.06	Strong	67.56	Very Strong	30.06	Strong	67.56	Very Strong	2.2	1.78	2.25	1.65	success
sub-0095	ses-04	run-01	pain	10	low_cue	med_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz	14.2	Moderate	45.0	Strong	14.2	Moderate	45.0	Strong	1.9	1.68	2.34	1.61	success
sub-0095	ses-04	run-01	pain	11	low_cue	low_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz	10.86	Moderate	4.15	Weak	10.86	Moderate	4.15	Weak	2.02	1.22	2.77	2.36	success
sub-0095	ses-04	run-01	pain	12	low_cue	high_stim	sub-0095_ses-04_run-01_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz	22.87	Moderate	41.92	Strong	22.87	Moderate	41.92	Strong	2.2	1.8	2.15	1.7	success
sub-0095	ses-04	run-02	vicarious	1	high_cue	low_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz	46.14	Strong	5.05	Weak	46.14	Strong	5.05	Weak	1.8	1.02	2.45	2.02	n/a
sub-0095	ses-04	run-02	vicarious	2	low_cue	low_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz	21.07	Moderate	7.61	Weak	21.07	Moderate	7.61	Weak	2.06	1.52	2.1	1.68	n/a
sub-0095	ses-04	run-02	vicarious	3	low_cue	med_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz	33.24	Strong	10.72	Moderate	33.24	Strong	10.72	Moderate	3.17	2.47	2.96	2.57	n/a
sub-0095	ses-04	run-02	vicarious	4	low_cue	high_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz	4.36	Weak	66.01	Very Strong	4.36	Weak	66.01	Very Strong	1.79	1.37	1.77	1.4	n/a
sub-0095	ses-04	run-02	vicarious	5	high_cue	med_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz	40.13	Strong	83.1	Very Strong	40.13	Strong	83.1	Very Strong	1.87	1.47	2.35	1.9	n/a
sub-0095	ses-04	run-02	vicarious	6	high_cue	high_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz	64.26	Very Strong	11.08	Moderate	64.26	Very Strong	11.08	Moderate	1.54	1.2	2.08	1.68	n/a
sub-0095	ses-04	run-02	vicarious	7	high_cue	low_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz	64.77	Very Strong	8.13	Weak	64.77	Very Strong	8.13	Weak	1.79	1.36	2.57	1.95	n/a
sub-0095	ses-04	run-02	vicarious	8	high_cue	high_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz	56.82	Strong	67.13	Very Strong	56.82	Strong	67.13	Very Strong	2.83	1.93	2.65	2.57	n/a
sub-0095	ses-04	run-02	vicarious	9	low_cue	low_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz	25.74	Moderate	6.67	Weak	25.74	Moderate	6.67	Weak	2.58	2.12	2.26	1.67	n/a
sub-0095	ses-04	run-02	vicarious	10	low_cue	med_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz	35.35	Strong	28.72	Moderate	35.35	Strong	28.72	Moderate	3.27	2.65	2.43	1.7	n/a
sub-0095	ses-04	run-02	vicarious	11	low_cue	high_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz	20.12	Moderate	51.02	Strong	20.12	Moderate	51.02	Strong	2.0	1.6	1.73	1.27	n/a
sub-0095	ses-04	run-02	vicarious	12	high_cue	med_stim	sub-0095_ses-04_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz	16.77	Moderate	14.15	Moderate	16.77	Moderate	14.15	Moderate	3.02	2.92	2.42	1.84	n/a
sub-0095	ses-04	run-03	cognitive	1	low_cue	high_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz	20.91	Moderate	16.04	Moderate	20.91	Moderate	16.04	Moderate	2.02	1.68	3.15	1.92	n/a
sub-0095	ses-04	run-03	cognitive	2	high_cue	med_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz	9.91	Weak	8.75	Weak	9.91	Weak	8.75	Weak	1.82	1.33	2.61	1.59	n/a
sub-0095	ses-04	run-03	cognitive	3	low_cue	low_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz	15.28	Moderate	9.5	Weak	15.28	Moderate	9.5	Weak	1.72	1.32	2.47	1.47	n/a
sub-0095	ses-04	run-03	cognitive	4	low_cue	low_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz	3.92	Weak	38.66	Strong	3.92	Weak	38.66	Strong	2.35	1.72	2.6	1.97	n/a
sub-0095	ses-04	run-03	cognitive	5	high_cue	low_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz	25.13	Moderate	28.63	Moderate	25.13	Moderate	28.63	Moderate	1.97	1.52	2.24	1.46	n/a
sub-0095	ses-04	run-03	cognitive	6	high_cue	med_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz	11.31	Moderate	20.42	Moderate	11.31	Moderate	20.42	Moderate	2.42	1.56	2.35	1.92	n/a
sub-0095	ses-04	run-03	cognitive	7	high_cue	low_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz	31.4	Strong	11.4	Moderate	31.4	Strong	11.4	Moderate	2.27	1.47	1.98	1.1	n/a
sub-0095	ses-04	run-03	cognitive	8	low_cue	high_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz	6.57	Weak	11.17	Moderate	6.57	Weak	11.17	Moderate	2.1	1.75	2.68	1.67	n/a
sub-0095	ses-04	run-03	cognitive	9	low_cue	med_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz	27.6	Moderate	12.75	Moderate	27.6	Moderate	12.75	Moderate	2.4	1.95	3.07	2.21	n/a
sub-0095	ses-04	run-03	cognitive	10	low_cue	med_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz	10.9	Moderate	18.43	Moderate	10.9	Moderate	18.43	Moderate	2.34	1.8	3.12	2.45	n/a
sub-0095	ses-04	run-03	cognitive	11	high_cue	high_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz	16.26	Moderate	22.36	Moderate	16.26	Moderate	22.36	Moderate	2.07	1.59	2.6	1.67	n/a
sub-0095	ses-04	run-03	cognitive	12	high_cue	high_stim	sub-0095_ses-04_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz	15.15	Moderate	49.4	Strong	15.15	Moderate	49.4	Strong	1.88	1.43	2.74	2.25	n/a
sub-0095	ses-04	run-04	cognitive	1	high_cue	low_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz	24.92	Moderate	7.13	Weak	24.92	Moderate	7.13	Weak	2.72	1.7	2.63	1.77	n/a
sub-0095	ses-04	run-04	cognitive	2	low_cue	med_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz	20.91	Moderate	38.89	Strong	20.91	Moderate	38.89	Strong	2.15	1.7	3.15	2.4	n/a
sub-0095	ses-04	run-04	cognitive	3	high_cue	low_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz	36.87	Strong	11.49	Moderate	36.87	Strong	11.49	Moderate	1.98	1.52	2.03	1.3	n/a
sub-0095	ses-04	run-04	cognitive	4	low_cue	med_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz	12.68	Moderate	12.75	Moderate	12.68	Moderate	12.75	Moderate	1.85	1.35	2.27	1.77	n/a
sub-0095	ses-04	run-04	cognitive	5	high_cue	high_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz	19.67	Moderate	13.42	Moderate	19.67	Moderate	13.42	Moderate	2.24	1.49	2.65	1.9	n/a
sub-0095	ses-04	run-04	cognitive	6	low_cue	low_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz	7.18	Weak	6.49	Weak	7.18	Weak	6.49	Weak	2.1	1.6	3.12	2.66	n/a
sub-0095	ses-04	run-04	cognitive	7	low_cue	high_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz	9.46	Weak	12.98	Moderate	9.46	Weak	12.98	Moderate	2.62	2.07	2.78	2.03	n/a
sub-0095	ses-04	run-04	cognitive	8	low_cue	low_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz	8.75	Weak	7.38	Weak	8.75	Weak	7.38	Weak	2.67	2.12	2.47	1.97	n/a
sub-0095	ses-04	run-04	cognitive	9	high_cue	high_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz	9.77	Weak	13.08	Moderate	9.77	Weak	13.08	Moderate	2.13	1.67	3.15	2.59	n/a
sub-0095	ses-04	run-04	cognitive	10	low_cue	high_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz	1.84	Barely detectable	16.26	Moderate	1.84	Barely detectable	16.26	Moderate	2.15	1.82	3.67	2.68	n/a
sub-0095	ses-04	run-04	cognitive	11	high_cue	med_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz	13.25	Moderate	4.82	Weak	13.25	Moderate	4.82	Weak	2.63	2.2	2.38	1.72	n/a
sub-0095	ses-04	run-04	cognitive	12	high_cue	med_stim	sub-0095_ses-04_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz	13.42	Moderate	28.21	Moderate	13.42	Moderate	28.21	Moderate	2.85	2.32	2.2	1.4	n/a
sub-0095	ses-04	run-05	vicarious	1	high_cue	med_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz	14.21	Moderate	1.86	Barely detectable	14.21	Moderate	1.86	Barely detectable	2.23	1.87	2.74	2.17	n/a
sub-0095	ses-04	run-05	vicarious	2	high_cue	low_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz	20.61	Moderate	2.07	Barely detectable	20.61	Moderate	2.07	Barely detectable	2.12	1.49	3.33	2.77	n/a
sub-0095	ses-04	run-05	vicarious	3	low_cue	med_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz	12.53	Moderate	9.91	Weak	12.53	Moderate	9.91	Weak	2.15	1.63	3.02	2.18	n/a
sub-0095	ses-04	run-05	vicarious	4	high_cue	high_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz	20.18	Moderate	5.07	Weak	20.18	Moderate	5.07	Weak	2.8	2.08	3.42	2.47	n/a
sub-0095	ses-04	run-05	vicarious	5	high_cue	high_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz	16.81	Moderate	25.52	Moderate	16.81	Moderate	25.52	Moderate	1.95	1.37	3.35	2.52	n/a
sub-0095	ses-04	run-05	vicarious	6	low_cue	high_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz	11.73	Moderate	24.41	Moderate	11.73	Moderate	24.41	Moderate	2.37	1.62	2.75	2.27	n/a
sub-0095	ses-04	run-05	vicarious	7	high_cue	med_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz	16.32	Moderate	69.44	Very Strong	16.32	Moderate	69.44	Very Strong	1.67	1.22	2.63	2.08	n/a
sub-0095	ses-04	run-05	vicarious	8	high_cue	low_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz	28.32	Moderate	6.21	Weak	28.32	Moderate	6.21	Weak	2.98	2.13	2.22	1.54	n/a
sub-0095	ses-04	run-05	vicarious	9	low_cue	high_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz	8.29	Weak	45.16	Strong	8.29	Weak	45.16	Strong	2.03	1.45	3.69	3.06	n/a
sub-0095	ses-04	run-05	vicarious	10	low_cue	low_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz	29.55	Strong	12.75	Moderate	29.55	Strong	12.75	Moderate	2.91	1.57	2.32	1.75	n/a
sub-0095	ses-04	run-05	vicarious	11	low_cue	low_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz	11.31	Moderate	7.24	Weak	11.31	Moderate	7.24	Weak	3.03	2.5	3.27	2.37	n/a
sub-0095	ses-04	run-05	vicarious	12	low_cue	med_stim	sub-0095_ses-04_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz	10.63	Moderate	12.18	Moderate	10.63	Moderate	12.18	Moderate	2.63	1.88	2.22	1.6	n/a
sub-0095	ses-04	run-06	pain	1	high_cue	high_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz	16.04	Moderate	79.14	Very Strong	16.04	Moderate	79.14	Very Strong	2.23	1.75	3.01	2.39	success
sub-0095	ses-04	run-06	pain	2	low_cue	high_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz	13.7	Moderate	64.87	Very Strong	13.7	Moderate	64.87	Very Strong	1.8	1.34	2.76	2.31	success
sub-0095	ses-04	run-06	pain	3	low_cue	high_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz	30.69	Strong	68.88	Very Strong	30.69	Strong	68.88	Very Strong	1.87	1.36	2.68	2.07	success
sub-0095	ses-04	run-06	pain	4	high_cue	high_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz	62.31	Strong	65.52	Very Strong	62.31	Strong	65.52	Very Strong	1.97	1.53	2.36	1.67	success
sub-0095	ses-04	run-06	pain	5	low_cue	low_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz	45.98	Strong	29.23	Strong	45.98	Strong	29.23	Strong	3.15	2.64	2.58	2.23	success
sub-0095	ses-04	run-06	pain	6	high_cue	low_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz	44.02	Strong	6.67	Weak	44.02	Strong	6.67	Weak	1.55	1.12	2.5	2.0	success
sub-0095	ses-04	run-06	pain	7	low_cue	med_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz	27.18	Moderate	43.22	Strong	27.18	Moderate	43.22	Strong	2.0	1.55	2.29	1.59	success
sub-0095	ses-04	run-06	pain	8	high_cue	med_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz	29.35	Strong	15.09	Moderate	29.35	Strong	15.09	Moderate	2.24	1.7	2.53	1.8	success
sub-0095	ses-04	run-06	pain	9	high_cue	med_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz	36.04	Strong	22.36	Moderate	36.04	Strong	22.36	Moderate	1.98	1.43	2.0	1.54	success
sub-0095	ses-04	run-06	pain	10	low_cue	med_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz	11.81	Moderate	30.37	Strong	11.81	Moderate	30.37	Strong	1.83	1.33	2.12	1.69	success
sub-0095	ses-04	run-06	pain	11	high_cue	low_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz	23.59	Moderate	18.21	Moderate	23.59	Moderate	18.21	Moderate	2.14	1.65	2.12	1.48	success
sub-0095	ses-04	run-06	pain	12	low_cue	low_stim	sub-0095_ses-04_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz	26.87	Moderate	42.07	Strong	26.87	Moderate	42.07	Strong	1.94	1.53	2.0	1.53	success
sub-0097	ses-01	run-01	vicarious	1	low_cue	med_stim	sub-0097_ses-01_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz	1.91	Barely detectable	n/a	n/a	1.91	Barely detectable	4.29	Weak	3.01	2.98	n/a	2.62	n/a
sub-0097	ses-01	run-01	vicarious	2	low_cue	high_stim	sub-0097_ses-01_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz	3.89	Weak	6.42	Weak	3.89	Weak	6.42	Weak	3.07	2.9	3.11	2.67	n/a
